ANO,REGIAO,UF,NO_MUNICIPIO,TP_CATEGORIA,TP_DEPENDENCIA,PER_DOC_CUR_SUP_INF,PER_DOC_CUR_SUP_INF_PRE,PER_DOC_CUR_SUP_INF_CRE
2020,Nordeste,BA,Ubaitaba,Urbana,Estadual,--,--,--
2020,Nordeste,BA,Ubaitaba,Urbana,Municipal,67.6,63.6,66.7
2020,Nordeste,BA,Ubaitaba,Urbana,Privada,55.6,50,50
2020,Nordeste,BA,Ubaitaba,Urbana,Pública,67.6,63.6,66.7
2020,Nordeste,BA,Ubaitaba,Rural,Total,75,71.4,100
2020,Nordeste,BA,Ubaitaba,Rural,Municipal,75,71.4,100
2020,Nordeste,BA,Ubaitaba,Rural,Pública,75,71.4,100
2020,Nordeste,BA,Una,Total,Total,63.1,54.3,75
2020,Nordeste,BA,Una,Total,Estadual,--,--,--
2020,Nordeste,BA,Una,Total,Municipal,67.2,59.5,81.8
2020,Nordeste,BA,Una,Total,Privada,0,0,0
2020,Nordeste,BA,Una,Total,Pública,67.2,59.5,81.8
2020,Nordeste,BA,Una,Urbana,Total,71.1,61.5,76.2
2020,Nordeste,BA,Una,Urbana,Estadual,--,--,--
2020,Nordeste,BA,Una,Urbana,Municipal,78,72.7,84.2
2020,Nordeste,BA,Una,Urbana,Privada,0,0,0
2020,Nordeste,BA,Una,Urbana,Pública,78,72.7,84.2
2020,Nordeste,BA,Una,Rural,Total,45,45,66.7
2020,Nordeste,BA,Una,Rural,Municipal,45,45,66.7
2020,Nordeste,BA,Una,Rural,Pública,45,45,66.7
2020,Sudeste,MG,Santa Luzia,Total,Total,80,87.1,68.5
2020,Sudeste,MG,Santa Luzia,Total,Federal,--,--,--
2020,Sudeste,MG,Santa Luzia,Total,Estadual,--,--,--
2020,Sudeste,MG,Santa Luzia,Total,Municipal,96.3,96.7,95.6
2020,Sudeste,MG,Santa Luzia,Total,Privada,43.6,54.1,40.2
2020,Sudeste,MG,Santa Luzia,Total,Pública,96.3,96.7,95.6
2020,Sudeste,MG,Santa Luzia,Urbana,Total,79.8,86.8,68.5
2020,Sudeste,MG,Santa Luzia,Urbana,Federal,--,--,--
2020,Sudeste,MG,Santa Luzia,Urbana,Estadual,--,--,--
2020,Sudeste,MG,Santa Luzia,Urbana,Municipal,96.2,96.6,95.6
2020,Sudeste,MG,Santa Luzia,Urbana,Privada,43.6,54.1,40.2
2020,Sudeste,MG,Santa Luzia,Urbana,Pública,96.2,96.6,95.6
2020,Sudeste,MG,Santa Luzia,Rural,Total,100,100,--
2020,Sudeste,MG,Santa Luzia,Rural,Municipal,100,100,--
2020,Sudeste,MG,Santa Luzia,Rural,Pública,100,100,--
2021,Nordeste,MA,Santa Luzia,Total,Total,69,65.9,73.4
2021,Nordeste,MA,Santa Luzia,Total,Estadual,--,--,--
2021,Nordeste,MA,Santa Luzia,Total,Municipal,71.3,68.2,75.8
2021,Nordeste,MA,Santa Luzia,Total,Privada,0,0,0
2021,Nordeste,MA,Santa Luzia,Total,Pública,71.3,68.2,75.8
2021,Nordeste,MA,Santa Luzia,Urbana,Total,76.6,78.9,74.4
2021,Nordeste,MA,Santa Luzia,Urbana,Estadual,--,--,--
2021,Nordeste,MA,Santa Luzia,Urbana,Municipal,81.9,85.7,78.4
2021,Nordeste,MA,Santa Luzia,Urbana,Privada,0,0,0
2021,Nordeste,MA,Santa Luzia,Urbana,Pública,81.9,85.7,78.4
2021,Nordeste,MA,Santa Luzia,Rural,Total,61.5,56.6,72
2021,Nordeste,MA,Santa Luzia,Rural,Estadual,--,--,--
2021,Nordeste,MA,Santa Luzia,Rural,Municipal,61.5,56.6,72
2021,Nordeste,MA,Santa Luzia,Rural,Privada,--,--,--
2021,Nordeste,MA,Santa Luzia,Rural,Pública,61.5,56.6,72
2021,Nordeste,PB,Santa Luzia,Total,Total,91.2,94.7,87.5
2021,Nordeste,PB,Santa Luzia,Total,Federal,--,--,--
2021,Nordeste,PB,Santa Luzia,Total,Estadual,--,--,--
2021,Nordeste,PB,Santa Luzia,Total,Municipal,88.5,92.9,83.3
2021,Nordeste,PB,Santa Luzia,Total,Privada,100,100,100
2021,Nordeste,PB,Santa Luzia,Total,Pública,88.5,92.9,83.3
2021,Nordeste,PB,Santa Luzia,Urbana,Total,91.2,94.7,87.5
2021,Nordeste,PB,Santa Luzia,Urbana,Federal,--,--,--
2021,Nordeste,PB,Santa Luzia,Urbana,Estadual,--,--,--
2021,Nordeste,PB,Santa Luzia,Urbana,Municipal,88.5,92.9,83.3
2021,Nordeste,PB,Santa Luzia,Urbana,Privada,100,100,100
2021,Nordeste,PB,Santa Luzia,Urbana,Pública,88.5,92.9,83.3
2021,Nordeste,PB,Santa Luzia,Rural,Total,--,--,--
2021,Nordeste,PB,Santa Luzia,Rural,Municipal,--,--,--
2021,Nordeste,PB,Santa Luzia,Rural,Pública,--,--,--
2021,Nordeste,BA,Almadina,Total,Total,40,40,40
2021,Nordeste,BA,Almadina,Total,Estadual,--,--,--
2021,Nordeste,BA,Almadina,Total,Municipal,46.2,50,40
2021,Nordeste,BA,Almadina,Total,Privada,0,0,--
2021,Nordeste,BA,Almadina,Total,Pública,46.2,50,40
2021,Nordeste,BA,Almadina,Urbana,Total,40,40,40
2021,Nordeste,BA,Almadina,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Almadina,Urbana,Municipal,46.2,50,40
2021,Nordeste,BA,Almadina,Urbana,Privada,0,0,--
2021,Nordeste,BA,Almadina,Urbana,Pública,46.2,50,40
2021,Nordeste,BA,Almadina,Rural,Total,--,--,--
2021,Nordeste,BA,Almadina,Rural,Municipal,--,--,--
2021,Nordeste,BA,Almadina,Rural,Pública,--,--,--
2021,Nordeste,BA,Arataca,Total,Total,7.7,10,0
2021,Nordeste,BA,Arataca,Total,Estadual,--,--,--
2021,Nordeste,BA,Arataca,Total,Municipal,0,0,0
2021,Nordeste,BA,Arataca,Total,Privada,50,50,--
2021,Nordeste,BA,Arataca,Total,Pública,0,0,0
2021,Nordeste,BA,Arataca,Urbana,Total,8.3,11.1,0
2021,Nordeste,BA,Arataca,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Arataca,Urbana,Municipal,0,0,0
2021,Nordeste,BA,Arataca,Urbana,Privada,50,50,--
2021,Nordeste,BA,Arataca,Urbana,Pública,0,0,0
2021,Nordeste,BA,Arataca,Rural,Total,0,0,--
2021,Nordeste,BA,Arataca,Rural,Estadual,--,--,--
2021,Nordeste,BA,Arataca,Rural,Municipal,0,0,--
2021,Nordeste,BA,Arataca,Rural,Pública,0,0,--
2021,Nordeste,BA,Aurelino Leal,Total,Total,34.5,47.4,16.7
2021,Nordeste,BA,Aurelino Leal,Total,Estadual,--,--,--
2021,Nordeste,BA,Aurelino Leal,Total,Municipal,34.5,47.4,16.7
2021,Nordeste,BA,Aurelino Leal,Total,Pública,34.5,47.4,16.7
2021,Nordeste,BA,Aurelino Leal,Urbana,Total,47.4,57.1,28.6
2021,Nordeste,BA,Aurelino Leal,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Aurelino Leal,Urbana,Municipal,47.4,57.1,28.6
2021,Nordeste,BA,Aurelino Leal,Urbana,Pública,47.4,57.1,28.6
2021,Nordeste,BA,Aurelino Leal,Rural,Total,10,20,0
2021,Nordeste,BA,Aurelino Leal,Rural,Municipal,10,20,0
2021,Nordeste,BA,Aurelino Leal,Rural,Pública,10,20,0
2021,Nordeste,BA,Barro Preto,Total,Total,50,66.7,42.9
2021,Nordeste,BA,Barro Preto,Total,Estadual,--,--,--
2021,Nordeste,BA,Barro Preto,Total,Municipal,50,66.7,42.9
2021,Nordeste,BA,Barro Preto,Total,Pública,50,66.7,42.9
2021,Nordeste,BA,Barro Preto,Urbana,Total,50,75,42.9
2021,Nordeste,BA,Barro Preto,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Barro Preto,Urbana,Municipal,50,75,42.9
2021,Nordeste,BA,Barro Preto,Urbana,Pública,50,75,42.9
2021,Nordeste,BA,Barro Preto,Rural,Total,50,50,--
2021,Nordeste,BA,Barro Preto,Rural,Municipal,50,50,--
2021,Nordeste,BA,Barro Preto,Rural,Pública,50,50,--
2021,Nordeste,BA,Buerarema,Total,Total,67.6,68,63.6
2021,Nordeste,BA,Buerarema,Total,Estadual,25,25,--
2021,Nordeste,BA,Buerarema,Total,Municipal,90.9,93.3,77.8
2021,Nordeste,BA,Buerarema,Total,Privada,25,33.3,0
2021,Nordeste,BA,Buerarema,Total,Pública,80.8,78.9,77.8
2021,Nordeste,BA,Buerarema,Urbana,Total,72.4,75,63.6
2021,Nordeste,BA,Buerarema,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Buerarema,Urbana,Municipal,90.5,92.9,77.8
2021,Nordeste,BA,Buerarema,Urbana,Privada,25,33.3,0
2021,Nordeste,BA,Buerarema,Urbana,Pública,90.5,92.9,77.8
2021,Nordeste,BA,Buerarema,Rural,Total,40,40,--
2021,Nordeste,BA,Buerarema,Rural,Estadual,25,25,--
2021,Nordeste,BA,Buerarema,Rural,Municipal,100,100,--
2021,Nordeste,BA,Buerarema,Rural,Pública,40,40,--
2021,Nordeste,BA,Camacan,Total,Total,72,71.4,76.5
2021,Nordeste,BA,Camacan,Total,Estadual,--,--,--
2021,Nordeste,BA,Camacan,Total,Municipal,71.4,69,80
2021,Nordeste,BA,Camacan,Total,Privada,75,83.3,50
2021,Nordeste,BA,Camacan,Total,Pública,71.4,69,80
2021,Nordeste,BA,Camacan,Urbana,Total,72.5,75.9,69.2
2021,Nordeste,BA,Camacan,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Camacan,Urbana,Municipal,71.9,73.9,72.7
2021,Nordeste,BA,Camacan,Urbana,Privada,75,83.3,50
2021,Nordeste,BA,Camacan,Urbana,Pública,71.9,73.9,72.7
2021,Nordeste,BA,Camacan,Rural,Total,70,50,100
2021,Nordeste,BA,Camacan,Rural,Estadual,--,--,--
2021,Nordeste,BA,Camacan,Rural,Municipal,70,50,100
2021,Nordeste,BA,Camacan,Rural,Pública,70,50,100
2021,Nordeste,BA,Canavieiras,Total,Total,66.7,67.4,65.4
2021,Nordeste,BA,Canavieiras,Total,Estadual,--,--,--
2021,Nordeste,BA,Canavieiras,Total,Municipal,64.4,61.1,69.6
2021,Nordeste,BA,Canavieiras,Total,Privada,76.9,90,33.3
2021,Nordeste,BA,Canavieiras,Total,Pública,64.4,61.1,69.6
2021,Nordeste,BA,Canavieiras,Urbana,Total,73,76.3,68
2021,Nordeste,BA,Canavieiras,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Canavieiras,Urbana,Municipal,72,71.4,72.7
2021,Nordeste,BA,Canavieiras,Urbana,Privada,76.9,90,33.3
2021,Nordeste,BA,Canavieiras,Urbana,Pública,72,71.4,72.7
2021,Nordeste,BA,Canavieiras,Rural,Total,22.2,25,0
2021,Nordeste,BA,Canavieiras,Rural,Municipal,22.2,25,0
2021,Nordeste,BA,Canavieiras,Rural,Pública,22.2,25,0
2021,Nordeste,BA,Coaraci,Total,Total,60.2,73,52.6
2021,Nordeste,BA,Coaraci,Total,Estadual,--,--,--
2021,Nordeste,BA,Coaraci,Total,Municipal,58.2,75,50
2021,Nordeste,BA,Coaraci,Total,Privada,71.4,66.7,80
2021,Nordeste,BA,Coaraci,Total,Pública,58.2,75,50
2021,Nordeste,BA,Coaraci,Urbana,Total,60.9,75,52.6
2021,Nordeste,BA,Coaraci,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Coaraci,Urbana,Municipal,59,77.8,50
2021,Nordeste,BA,Coaraci,Urbana,Privada,71.4,66.7,80
2021,Nordeste,BA,Coaraci,Urbana,Pública,59,77.8,50
2021,Nordeste,BA,Coaraci,Rural,Total,0,0,--
2021,Nordeste,BA,Coaraci,Rural,Municipal,0,0,--
2021,Nordeste,BA,Coaraci,Rural,Pública,0,0,--
2021,Nordeste,BA,Floresta Azul,Total,Total,47.4,33.3,60
2021,Nordeste,BA,Floresta Azul,Total,Estadual,--,--,--
2021,Nordeste,BA,Floresta Azul,Total,Municipal,52.9,42.9,60
2021,Nordeste,BA,Floresta Azul,Total,Privada,0,0,--
2021,Nordeste,BA,Floresta Azul,Total,Pública,52.9,42.9,60
2021,Nordeste,BA,Floresta Azul,Urbana,Total,47.4,33.3,60
2021,Nordeste,BA,Floresta Azul,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Floresta Azul,Urbana,Municipal,52.9,42.9,60
2021,Nordeste,BA,Floresta Azul,Urbana,Privada,0,0,--
2021,Nordeste,BA,Floresta Azul,Urbana,Pública,52.9,42.9,60
2021,Nordeste,BA,Floresta Azul,Rural,Total,--,--,--
2021,Nordeste,BA,Floresta Azul,Rural,Municipal,--,--,--
2021,Nordeste,BA,Floresta Azul,Rural,Pública,--,--,--
2021,Nordeste,BA,Ibicaraí,Total,Total,81,76.9,87.5
2021,Nordeste,BA,Ibicaraí,Total,Estadual,--,--,--
2021,Nordeste,BA,Ibicaraí,Total,Municipal,88.5,89.7,87
2021,Nordeste,BA,Ibicaraí,Total,Privada,45.5,40,100
2021,Nordeste,BA,Ibicaraí,Total,Pública,88.5,89.7,87
2021,Nordeste,BA,Ibicaraí,Urbana,Total,77.3,73.3,85.7
2021,Nordeste,BA,Ibicaraí,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Ibicaraí,Urbana,Municipal,87.9,90,84.6
2021,Nordeste,BA,Ibicaraí,Urbana,Privada,45.5,40,100
2021,Nordeste,BA,Ibicaraí,Urbana,Pública,87.9,90,84.6
2021,Nordeste,BA,Ibicaraí,Rural,Total,89.5,88.9,90
2021,Nordeste,BA,Ibicaraí,Rural,Estadual,--,--,--
2021,Nordeste,BA,Ibicaraí,Rural,Municipal,89.5,88.9,90
2021,Nordeste,BA,Ibicaraí,Rural,Pública,89.5,88.9,90
2021,Nordeste,BA,Ilhéus,Total,Total,76.1,72.8,84.4
2021,Nordeste,BA,Ilhéus,Total,Federal,--,--,--
2021,Nordeste,BA,Ilhéus,Total,Estadual,12.8,12.8,--
2021,Nordeste,BA,Ilhéus,Total,Municipal,95.5,96.6,93.4
2021,Nordeste,BA,Ilhéus,Total,Privada,66,66.2,65.5
2021,Nordeste,BA,Ilhéus,Total,Pública,80.6,75.9,93.4
2021,Nordeste,BA,Ilhéus,Urbana,Total,82.9,81.5,84.4
2021,Nordeste,BA,Ilhéus,Urbana,Federal,--,--,--
2021,Nordeste,BA,Ilhéus,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Ilhéus,Urbana,Municipal,96.6,95.2,100
2021,Nordeste,BA,Ilhéus,Urbana,Privada,66,66.2,65.5
2021,Nordeste,BA,Ilhéus,Urbana,Pública,96.6,95.2,100
2021,Nordeste,BA,Ilhéus,Rural,Total,61.6,54.7,84.6
2021,Nordeste,BA,Ilhéus,Rural,Estadual,12.8,12.8,--
2021,Nordeste,BA,Ilhéus,Rural,Municipal,93.3,100,84.6
2021,Nordeste,BA,Ilhéus,Rural,Pública,61.6,54.7,84.6
2021,Nordeste,BA,Itabuna,Total,Total,73.6,69.8,78.6
2021,Nordeste,BA,Itabuna,Total,Estadual,--,--,--
2021,Nordeste,BA,Itabuna,Total,Municipal,89.1,86.9,92
2021,Nordeste,BA,Itabuna,Total,Privada,52.2,55.1,34.8
2021,Nordeste,BA,Itabuna,Total,Pública,89.1,86.9,92
2021,Nordeste,BA,Itabuna,Urbana,Total,73.3,69.3,78.6
2021,Nordeste,BA,Itabuna,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Itabuna,Urbana,Municipal,88.9,86.4,92
2021,Nordeste,BA,Itabuna,Urbana,Privada,52.2,55.1,34.8
2021,Nordeste,BA,Itabuna,Urbana,Pública,88.9,86.4,92
2021,Nordeste,BA,Itabuna,Rural,Total,100,100,--
2021,Nordeste,BA,Itabuna,Rural,Municipal,100,100,--
2021,Nordeste,BA,Itabuna,Rural,Pública,100,100,--
2021,Nordeste,BA,Itacaré,Total,Total,65.6,61.5,85.7
2021,Nordeste,BA,Itacaré,Total,Estadual,--,--,--
2021,Nordeste,BA,Itacaré,Total,Municipal,63.3,58.3,85.7
2021,Nordeste,BA,Itacaré,Total,Privada,100,100,--
2021,Nordeste,BA,Itacaré,Total,Pública,63.3,58.3,85.7
2021,Nordeste,BA,Itacaré,Urbana,Total,71.4,68.8,83.3
2021,Nordeste,BA,Itacaré,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Itacaré,Urbana,Municipal,68.4,64.3,83.3
2021,Nordeste,BA,Itacaré,Urbana,Privada,100,100,--
2021,Nordeste,BA,Itacaré,Urbana,Pública,68.4,64.3,83.3
2021,Nordeste,BA,Itacaré,Rural,Total,54.5,50,100
2021,Nordeste,BA,Itacaré,Rural,Municipal,54.5,50,100
2021,Nordeste,BA,Itacaré,Rural,Pública,54.5,50,100
2021,Nordeste,BA,Itaju do Colônia,Total,Total,35.7,50,16.7
2021,Nordeste,BA,Itaju do Colônia,Total,Estadual,--,--,--
2021,Nordeste,BA,Itaju do Colônia,Total,Municipal,35.7,50,16.7
2021,Nordeste,BA,Itaju do Colônia,Total,Pública,35.7,50,16.7
2021,Nordeste,BA,Itaju do Colônia,Urbana,Total,35.7,50,16.7
2021,Nordeste,BA,Itaju do Colônia,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Itaju do Colônia,Urbana,Municipal,35.7,50,16.7
2021,Nordeste,BA,Itaju do Colônia,Urbana,Pública,35.7,50,16.7
2021,Nordeste,BA,Itaju do Colônia,Rural,Total,--,--,--
2021,Nordeste,BA,Itaju do Colônia,Rural,Municipal,--,--,--
2021,Nordeste,BA,Itaju do Colônia,Rural,Pública,--,--,--
2021,Nordeste,BA,Itajuípe,Total,Total,85.2,83,75
2021,Nordeste,BA,Itajuípe,Total,Estadual,--,--,--
2021,Nordeste,BA,Itajuípe,Total,Municipal,85.4,82.9,75
2021,Nordeste,BA,Itajuípe,Total,Privada,83.3,83.3,--
2021,Nordeste,BA,Itajuípe,Total,Pública,85.4,82.9,75
2021,Nordeste,BA,Itajuípe,Urbana,Total,84.3,81.8,75
2021,Nordeste,BA,Itajuípe,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Itajuípe,Urbana,Municipal,84.4,81.6,75
2021,Nordeste,BA,Itajuípe,Urbana,Privada,83.3,83.3,--
2021,Nordeste,BA,Itajuípe,Urbana,Pública,84.4,81.6,75
2021,Nordeste,BA,Itajuípe,Rural,Total,100,100,--
2021,Nordeste,BA,Itajuípe,Rural,Municipal,100,100,--
2021,Nordeste,BA,Itajuípe,Rural,Pública,100,100,--
2021,Nordeste,BA,Itapé,Total,Total,19,30.8,0
2021,Nordeste,BA,Itapé,Total,Estadual,--,--,--
2021,Nordeste,BA,Itapé,Total,Municipal,10.5,18.2,0
2021,Nordeste,BA,Itapé,Total,Privada,100,100,--
2021,Nordeste,BA,Itapé,Total,Pública,10.5,18.2,0
2021,Nordeste,BA,Itapé,Urbana,Total,19,30.8,0
2021,Nordeste,BA,Itapé,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Itapé,Urbana,Municipal,10.5,18.2,0
2021,Nordeste,BA,Itapé,Urbana,Privada,100,100,--
2021,Nordeste,BA,Itapé,Urbana,Pública,10.5,18.2,0
2021,Nordeste,BA,Itapé,Rural,Total,--,--,--
2021,Nordeste,BA,Itapé,Rural,Municipal,--,--,--
2021,Nordeste,BA,Itapé,Rural,Pública,--,--,--
2021,Nordeste,BA,Itapitanga,Total,Total,31.5,32.1,29.6
2021,Nordeste,BA,Itapitanga,Total,Estadual,--,--,--
2021,Nordeste,BA,Itapitanga,Total,Municipal,31.4,32,30.8
2021,Nordeste,BA,Itapitanga,Total,Privada,33.3,33.3,0
2021,Nordeste,BA,Itapitanga,Total,Pública,31.4,32,30.8
2021,Nordeste,BA,Itapitanga,Urbana,Total,32.7,32,32
2021,Nordeste,BA,Itapitanga,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Itapitanga,Urbana,Municipal,32.6,31.8,33.3
2021,Nordeste,BA,Itapitanga,Urbana,Privada,33.3,33.3,0
2021,Nordeste,BA,Itapitanga,Urbana,Pública,32.6,31.8,33.3
2021,Nordeste,BA,Itapitanga,Rural,Total,20,33.3,0
2021,Nordeste,BA,Itapitanga,Rural,Municipal,20,33.3,0
2021,Nordeste,BA,Itapitanga,Rural,Pública,20,33.3,0
2021,Nordeste,BA,Jussari,Total,Total,62.5,83.3,50
2021,Nordeste,BA,Jussari,Total,Estadual,--,--,--
2021,Nordeste,BA,Jussari,Total,Municipal,62.5,83.3,50
2021,Nordeste,BA,Jussari,Total,Pública,62.5,83.3,50
2021,Nordeste,BA,Jussari,Urbana,Total,62.5,83.3,50
2021,Nordeste,BA,Jussari,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Jussari,Urbana,Municipal,62.5,83.3,50
2021,Nordeste,BA,Jussari,Urbana,Pública,62.5,83.3,50
2021,Nordeste,BA,Jussari,Rural,Total,--,--,--
2021,Nordeste,BA,Jussari,Rural,Municipal,--,--,--
2021,Nordeste,BA,Jussari,Rural,Pública,--,--,--
2021,Nordeste,BA,Maraú,Total,Total,42.4,40.8,50
2021,Nordeste,BA,Maraú,Total,Estadual,--,--,--
2021,Nordeste,BA,Maraú,Total,Municipal,39.6,37.2,50
2021,Nordeste,BA,Maraú,Total,Privada,66.7,66.7,--
2021,Nordeste,BA,Maraú,Total,Pública,39.6,37.2,50
2021,Nordeste,BA,Maraú,Urbana,Total,46.2,44.4,50
2021,Nordeste,BA,Maraú,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Maraú,Urbana,Municipal,54.5,57.1,50
2021,Nordeste,BA,Maraú,Urbana,Privada,0,0,--
2021,Nordeste,BA,Maraú,Urbana,Pública,54.5,57.1,50
2021,Nordeste,BA,Maraú,Rural,Total,41.3,40,50
2021,Nordeste,BA,Maraú,Rural,Estadual,--,--,--
2021,Nordeste,BA,Maraú,Rural,Municipal,35.7,33.3,50
2021,Nordeste,BA,Maraú,Rural,Privada,100,100,--
2021,Nordeste,BA,Maraú,Rural,Pública,35.7,33.3,50
2021,Nordeste,BA,Mascote,Total,Total,97.3,100,91.7
2021,Nordeste,BA,Mascote,Total,Estadual,--,--,--
2021,Nordeste,BA,Mascote,Total,Municipal,97.3,100,91.7
2021,Nordeste,BA,Mascote,Total,Pública,97.3,100,91.7
2021,Nordeste,BA,Mascote,Urbana,Total,97.3,100,91.7
2021,Nordeste,BA,Mascote,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Mascote,Urbana,Municipal,97.3,100,91.7
2021,Nordeste,BA,Mascote,Urbana,Pública,97.3,100,91.7
2021,Nordeste,BA,Mascote,Rural,Total,--,--,--
2021,Nordeste,BA,Mascote,Rural,Estadual,--,--,--
2021,Nordeste,BA,Mascote,Rural,Municipal,--,--,--
2021,Nordeste,BA,Mascote,Rural,Pública,--,--,--
2021,Nordeste,BA,Pau Brasil,Total,Total,80,68.2,100
2021,Nordeste,BA,Pau Brasil,Total,Estadual,--,--,--
2021,Nordeste,BA,Pau Brasil,Total,Municipal,82.4,71.4,100
2021,Nordeste,BA,Pau Brasil,Total,Privada,0,0,--
2021,Nordeste,BA,Pau Brasil,Total,Pública,82.4,71.4,100
2021,Nordeste,BA,Pau Brasil,Urbana,Total,81.3,68.4,100
2021,Nordeste,BA,Pau Brasil,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Pau Brasil,Urbana,Municipal,83.9,72.2,100
2021,Nordeste,BA,Pau Brasil,Urbana,Privada,0,0,--
2021,Nordeste,BA,Pau Brasil,Urbana,Pública,83.9,72.2,100
2021,Nordeste,BA,Pau Brasil,Rural,Total,66.7,66.7,--
2021,Nordeste,BA,Pau Brasil,Rural,Estadual,--,--,--
2021,Nordeste,BA,Pau Brasil,Rural,Municipal,66.7,66.7,--
2021,Nordeste,BA,Pau Brasil,Rural,Pública,66.7,66.7,--
2021,Nordeste,BA,Santa Luzia,Total,Total,88,86.7,90
2021,Nordeste,BA,Santa Luzia,Total,Estadual,--,--,--
2021,Nordeste,BA,Santa Luzia,Total,Municipal,88,86.7,90
2021,Nordeste,BA,Santa Luzia,Total,Pública,88,86.7,90
2021,Nordeste,BA,Santa Luzia,Urbana,Total,85.7,81.8,90
2021,Nordeste,BA,Santa Luzia,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Santa Luzia,Urbana,Municipal,85.7,81.8,90
2021,Nordeste,BA,Santa Luzia,Urbana,Pública,85.7,81.8,90
2021,Nordeste,BA,Santa Luzia,Rural,Total,100,100,--
2021,Nordeste,BA,Santa Luzia,Rural,Municipal,100,100,--
2021,Nordeste,BA,Santa Luzia,Rural,Pública,100,100,--
2021,Nordeste,BA,São José da Vitória,Total,Total,10,10,--
2021,Nordeste,BA,São José da Vitória,Total,Estadual,--,--,--
2021,Nordeste,BA,São José da Vitória,Total,Municipal,10,10,--
2021,Nordeste,BA,São José da Vitória,Total,Pública,10,10,--
2021,Nordeste,BA,São José da Vitória,Urbana,Total,10,10,--
2021,Nordeste,BA,São José da Vitória,Urbana,Estadual,--,--,--
2021,Nordeste,BA,São José da Vitória,Urbana,Municipal,10,10,--
2021,Nordeste,BA,São José da Vitória,Urbana,Pública,10,10,--
2021,Nordeste,BA,São José da Vitória,Rural,Total,--,--,--
2021,Nordeste,BA,São José da Vitória,Rural,Municipal,--,--,--
2021,Nordeste,BA,São José da Vitória,Rural,Pública,--,--,--
2021,Nordeste,BA,Ubaitaba,Total,Total,73.9,71.4,76.9
2021,Nordeste,BA,Ubaitaba,Total,Federal,--,--,--
2021,Nordeste,BA,Ubaitaba,Total,Estadual,--,--,--
2021,Nordeste,BA,Ubaitaba,Total,Municipal,77.5,75.9,83.3
2021,Nordeste,BA,Ubaitaba,Total,Privada,50,50,0
2021,Nordeste,BA,Ubaitaba,Total,Pública,77.5,75.9,83.3
2021,Nordeste,BA,Ubaitaba,Urbana,Total,77.8,76.9,75
2021,Nordeste,BA,Ubaitaba,Urbana,Federal,--,--,--
2021,Nordeste,BA,Ubaitaba,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Ubaitaba,Urbana,Municipal,83.3,85,81.8
2021,Nordeste,BA,Ubaitaba,Urbana,Privada,50,50,0
2021,Nordeste,BA,Ubaitaba,Urbana,Pública,83.3,85,81.8
2021,Nordeste,BA,Ubaitaba,Rural,Total,60,55.6,100
2021,Nordeste,BA,Ubaitaba,Rural,Municipal,60,55.6,100
2021,Nordeste,BA,Ubaitaba,Rural,Pública,60,55.6,100
2021,Nordeste,BA,Una,Total,Total,70.7,64.9,81
2021,Nordeste,BA,Una,Total,Estadual,--,--,--
2021,Nordeste,BA,Una,Total,Municipal,70.7,64.9,81
2021,Nordeste,BA,Una,Total,Privada,--,--,--
2021,Nordeste,BA,Una,Total,Pública,70.7,64.9,81
2021,Nordeste,BA,Una,Urbana,Total,79.5,77.8,81
2021,Nordeste,BA,Una,Urbana,Estadual,--,--,--
2021,Nordeste,BA,Una,Urbana,Municipal,79.5,77.8,81
2021,Nordeste,BA,Una,Urbana,Privada,--,--,--
2021,Nordeste,BA,Una,Urbana,Pública,79.5,77.8,81
2021,Nordeste,BA,Una,Rural,Total,52.6,52.6,--
2021,Nordeste,BA,Una,Rural,Municipal,52.6,52.6,--
2021,Nordeste,BA,Una,Rural,Pública,52.6,52.6,--
2021,Sudeste,MG,Santa Luzia,Total,Total,83.9,89,72.3
2021,Sudeste,MG,Santa Luzia,Total,Federal,--,--,--
2021,Sudeste,MG,Santa Luzia,Total,Estadual,--,--,--
2021,Sudeste,MG,Santa Luzia,Total,Municipal,96.6,97.3,95.4
2021,Sudeste,MG,Santa Luzia,Total,Privada,47.4,54.7,36.2
